Parent_1_Crop,Parent_2_Crop,Hybrid_Crop,Parent_1_A,Parent_1_T,Parent_1_G,Parent_1_C,Parent_2_A,Parent_2_T,Parent_2_G,Parent_2_C,GC_Content (%),SNP_Count,Yield_Potential (kg/ha),Drought_Resistance_Score,Disease_Resistance_Score
Teff,Finger Millet,Fonio,0.09302953309869894,0.21390954484597563,0.5578469506360868,0.13521397141923866,0.2248951851671361,0.13517167703760394,0.06755373674685612,0.5723794010484038,30.071420369935012,4290,4102.426141258878,2,6
Teff,Finger Millet,Fonio,0.2581260594109447,0.32581128417083793,0.14017638767138377,0.27588626874683375,0.4641730242122509,0.06180805944456384,0.04106193334289466,0.4329569830002906,63.93357579196728,2274,3446.6710451813533,5,8
Teff,Pearl Millet,Amaranth,0.4636127207904672,0.3239587538769259,0.03612024104130351,0.1763082842913034,0.23915375046966486,0.08320436783673321,0.19695176664341174,0.48069011505019016,32.62416842991372,3457,3806.456439176719,6,4
Pearl Millet,Finger Millet,Pearl Millet,0.5722744670892933,0.010714457258662814,0.2783916781758121,0.13861939747623184,0.28124711623364207,0.5755463680890651,0.04211318311327604,0.10109333256401669,56.017124901835814,1382,3707.6583441789962,7,6
Teff,Pearl Millet,Teff,0.3311023544336592,0.5064630786895283,0.0031687347896205953,0.15926583208719167,0.787181090064348,0.1067046046281154,0.09789092755471475,0.008223377752821845,47.52950549816025,3851,1991.5086664746623,4,2
Pearl Millet,Pearl Millet,Finger Millet,0.4406118406755186,0.11834881584452486,0.20616483312965575,0.2348745103503008,0.5862655762190788,0.33099034764634244,0.07830472197323697,0.004439354161341782,66.22870790064644,1474,3140.4108014718768,3,5
Teff,Finger Millet,Teff,0.5754543899009076,0.018184667831108815,0.05671854091326853,0.3496424013547151,0.6175314008178354,0.1805149828751595,0.09605399132195963,0.10589962498504553,33.08192781956248,1345,1306.6798924709815,4,3
Finger Millet,Finger Millet,Sorghum,0.12512100407207236,0.22408071497520873,0.11847100631949112,0.5323272746332278,0.3321861690470914,0.40320190674465106,0.02584828648324595,0.23876363772501163,40.0068315120379,4200,4567.08479162002,7,5
Teff,Finger Millet,Quinoa,0.2601339918454766,0.3378757810443984,0.22385976690609907,0.17813046020402598,0.49617854539256934,0.20606001937314336,0.2433919044400467,0.05436953079424055,56.44451794285789,4321,3134.0332643359416,6,1
Pearl Millet,Teff,Teff,0.590089863983816,0.014666956453084566,0.21515738582862737,0.18008579373447203,0.2574615998236452,0.5108005732377208,0.14491223800859276,0.08682558893004143,34.929380840142734,4977,4371.577303393073,5,1
Finger Millet,Pearl Millet,Amaranth,0.3562511686328841,0.10422147479220815,0.3069550213478105,0.2325723352270974,0.43225195584298304,0.4041247036287763,0.14360803805487551,0.02001530247336516,41.486256284522824,601,3549.6717378147887,3,1
Pearl Millet,Pearl Millet,Buckwheat,0.016498440098927418,0.05582592815194428,0.0073894943076075375,0.9202861374415208,0.13786448597445583,0.09213824649706084,0.12719650660681123,0.642800760921672,67.71991976407598,918,4179.332879475189,8,1
Teff,Pearl Millet,Pearl Millet,0.15418069219046704,0.17170994924037433,0.34211288323867517,0.33199647533048343,0.04639230871825209,0.7315752672597563,0.0607107710854606,0.1613216529365309,47.11387883264474,2387,2295.1336316040724,7,3
Finger Millet,Finger Millet,Teff,0.14279688673135357,0.7200779660223002,0.010747289185481925,0.1263778580608643,0.06146806378308313,0.6580432201428558,0.1733373221660717,0.10715139390798953,44.09561399484564,2663,1486.9874078427263,10,1
Finger Millet,Finger Millet,Amaranth,0.31812725094030797,0.18513353553349093,0.0495913480515288,0.4471478654746722,0.4176218717765731,0.14692275164955737,0.26490307150677406,0.17055230506709548,33.29677146110682,1133,4700.050157240911,6,4
Finger Millet,Finger Millet,Pearl Millet,0.10178338679315171,0.32057843454532625,0.24054235202517257,0.33709582663634957,0.0961745180318007,0.2172634596323409,0.565854875713494,0.12070714662236423,47.46690088123972,1406,4158.527310177498,5,4
Pearl Millet,Teff,Quinoa,0.23968737018334915,0.24591277307590212,0.09882238154299917,0.41557747519774946,0.049128931195281646,0.49875676141179276,0.4319507607330742,0.020163546659851424,58.55901210546271,4636,2051.848012819615,9,5
Pearl Millet,Finger Millet,Teff,0.10542444036555902,0.006861967650370379,0.7342487052712684,0.1534648867128022,0.5496238795520132,0.15212892090765703,0.2919391384295438,0.006308061110786055,57.87372989158332,2986,4205.053499941338,4,3
Teff,Finger Millet,Teff,0.5458309360897105,0.3104922858691015,0.05939889471772995,0.08427788332345805,0.038361288806772684,0.06576860152898781,0.5144350079735615,0.38143510169067796,44.41870165574397,1975,2116.331208974746,1,2
Finger Millet,Pearl Millet,Amaranth,0.26401792439207467,0.6196440689360606,0.10108445337232896,0.015253553299535753,0.26812764973234016,0.45271019124407075,0.26210832757720104,0.017053831446388043,40.929813023588395,1403,4555.718659772345,6,10
Teff,Pearl Millet,Pearl Millet,0.1343474301712926,0.09854889362354993,0.07559403282268452,0.691509643382473,0.0077153523608513895,0.10933182508067255,0.0758072557688309,0.807145566789645,38.32592524497549,2212,3138.126719276545,2,4
Pearl Millet,Pearl Millet,Fonio,0.45956112212748534,0.2187829520883421,0.2024431165408635,0.11921280924330888,0.14050804485558385,0.4186026293041221,0.39916499655223303,0.0417243292880609,39.20172351228051,3540,4346.710271850697,7,5
Finger Millet,Teff,Teff,0.051374710146301295,0.8794867167062614,0.036717203998526925,0.03242136914891047,0.3208760137168157,0.01524239880856966,0.136517675484804,0.5273639119898105,55.08065661331582,4801,3557.252264889563,7,10
Finger Millet,Teff,Sorghum,0.180493275316294,0.278276647752722,0.5396888364803087,0.001541240450675334,0.03148441513668487,0.058380331706210514,0.6893531516574892,0.22078210149961533,50.959115782690446,1502,4094.1359705383625,6,1
Finger Millet,Teff,Amaranth,0.01152298290700716,0.3001507155118568,0.5453480279519206,0.14297827362921553,0.08467074180091971,0.17948261936657753,0.3659941286008209,0.3698525102316819,60.58818388174349,4885,3624.2018281577207,7,5
Finger Millet,Finger Millet,Buckwheat,0.7807105518590619,0.03502754353080673,0.1425833906676276,0.04167851394250357,0.2032098272965179,0.4394654551127083,0.2125223329429576,0.1448023846478163,43.932883739201905,2026,3047.641435927224,7,8
Teff,Finger Millet,Pearl Millet,0.7426402157607104,0.029238352782819204,0.20953155362849568,0.018589877827974825,0.13817057474424302,0.7026705742748938,0.15907666762111253,8.218335975073934e-05,64.14264191216924,4312,3934.530714419122,3,3
Teff,Finger Millet,Buckwheat,0.32912834191388796,0.18148153033456904,0.14365498590787296,0.34573514184367,0.3531292229134529,0.3426866688703642,0.19513122441990186,0.10905288379628104,40.235093524045666,3083,1895.0050580147017,5,1
Teff,Pearl Millet,Pearl Millet,0.03134637103738299,0.3272667598513571,0.5784137807461313,0.06297308836512878,0.013354300892919916,0.05919129213658263,0.3191345266606788,0.6083198803098188,44.35394641613682,2468,2668.7530250055433,8,7
Teff,Pearl Millet,Teff,0.6116678350136355,0.21774721239540912,0.1402455897891247,0.030339362801830777,0.1714863240724599,0.16395028787874977,0.5628009324211461,0.1017624556276442,51.10037163655163,1109,2909.7201366482495,6,5
Pearl Millet,Teff,Sorghum,0.14178020377471248,0.49176972937015034,0.2763929798377745,0.09005708701736267,0.08315833670730848,0.11968242910084617,0.03453291184737481,0.7626263223444705,69.90005234931041,1875,2080.84000841509,4,5
Finger Millet,Pearl Millet,Teff,0.0916476098941816,0.5767458347467256,0.24599643923236655,0.08561011612672617,0.29869338546280316,0.037886106760041866,0.5569214750488151,0.10649903272834002,30.880502192868565,3243,4275.8936808246,1,9
Pearl Millet,Teff,Buckwheat,0.622117836015818,0.2791473813449895,0.09710883936361266,0.0016259432755797436,0.06776343458411446,0.346302384116275,0.018028661297801032,0.5679055200018095,38.32423159940792,3414,3429.986886173981,5,3
Pearl Millet,Teff,Quinoa,0.27103324632850234,0.1502625474430136,0.1762216253147649,0.4024825809137192,0.2558742458500056,0.5005085304620959,0.17390705437903192,0.06971016930886659,45.22704515730232,4411,3062.3147307134655,7,7
Finger Millet,Teff,Amaranth,0.22409148859079828,0.48030742761841033,0.1347213632246296,0.16087972056616187,0.5586189125453042,0.09583089130459856,0.3263362028653794,0.019213993284717866,61.25841360298574,4024,1981.868993337987,6,7
Finger Millet,Pearl Millet,Finger Millet,0.02682805455472841,0.28420263650465083,0.5904043676212571,0.09856494131936364,0.014821969091635233,0.09604521220491782,0.8390095213532512,0.05012329735019565,67.71346170804244,2125,4815.3592847233385,8,6
Finger Millet,Finger Millet,Amaranth,0.2021718471104157,0.25097815894560693,0.09165326155332579,0.45519673239065156,0.29661106076841237,0.019184394164348143,0.45811289659649523,0.22609164847074423,52.11025161539331,813,3505.930981128558,3,7
Pearl Millet,Pearl Millet,Teff,0.4346365339825316,0.05873776829037785,0.03515435931986974,0.4714713384072208,0.4124065963469992,0.12392085144757407,0.31849156873411033,0.14518098347131653,60.522121742143064,1989,3888.0397507586586,8,5
Pearl Millet,Finger Millet,Fonio,0.5599148073338688,0.26188122154635546,0.08301936629413527,0.09518460482564052,0.12983388360587672,0.40577032578786065,0.31828218606663866,0.14611360453962402,49.94922718512831,3183,4512.1291386935345,1,10
Teff,Finger Millet,Sorghum,0.5990572997534588,0.1539266494050185,0.012151245312320974,0.23486480552920178,0.3901589037496381,0.23410246333029597,0.2337508074853817,0.1419878254346842,34.70086067238747,672,1176.9171252231772,4,1
Pearl Millet,Finger Millet,Buckwheat,0.020798328686475166,0.27654388560740634,0.42000568725804466,0.2826520984480739,0.12197088267916585,0.25429676522437983,0.30605337302850955,0.31767897906794473,30.184253145174207,4116,4494.409046751461,4,4
Finger Millet,Teff,Amaranth,0.080588217275453,0.1952342335842716,0.09270728339130509,0.6314702657489702,0.2849904739151412,0.013477702474926084,0.03456716863881932,0.6669646549711136,34.914181398551925,3940,2719.8054807721473,6,10
Pearl Millet,Teff,Teff,0.021178506906797918,0.628963720691949,0.32626932108850976,0.023588451312743456,0.28170175232132455,0.11657753450531823,0.10367758186999024,0.49804313130336686,32.22139034174285,1216,2801.3863873788027,5,5
Pearl Millet,Pearl Millet,Fonio,0.09928683202363572,0.1194024635701539,0.25717762756941576,0.5241330768367947,0.0798928266180887,0.8229882969930161,0.07213440243418093,0.024984473954714256,51.352817137939155,1132,3602.41349226505,8,3
Teff,Teff,Pearl Millet,0.06641587644523245,0.8695384591454298,0.04106148433806792,0.022984180071269747,0.711739919151656,0.15705313747392396,0.12552034705321927,0.0056865963212007235,42.41741058784021,2259,2008.733721768434,7,1
Pearl Millet,Teff,Amaranth,0.1616723493896899,0.08792624208684746,0.11370272723272049,0.6366986812907421,0.16799549877313041,0.010293019061175501,0.5936095364796894,0.2281019456860048,31.901817237695074,1490,3846.7249969991403,8,8
Finger Millet,Teff,Buckwheat,0.12773850932450673,0.11499130259088576,0.3921884981481705,0.36508168993643714,0.060813529304250144,0.2759878841631489,0.4970433815876709,0.16615520494492997,60.62968225047234,698,4841.562491406037,7,7
Teff,Pearl Millet,Quinoa,0.01927453048387091,0.36874999154145005,0.009517767187056428,0.6024577107876226,0.1770186221778757,0.7276457291198134,0.002387507340303282,0.09294814136200766,34.14508118851086,2983,3051.6088907223107,10,3
Teff,Finger Millet,Pearl Millet,0.042731200823539796,0.11946056666703458,0.8285520860686151,0.009256146440810593,0.20832155147091644,0.4006896513283884,0.37294974181952034,0.018039055381174753,66.29460748900281,3500,2238.6397882355177,1,7
Finger Millet,Teff,Finger Millet,0.5463308244929408,0.060102361747814734,0.12247686729905528,0.2710899464601891,0.27778963790915917,0.3094544144327853,0.26993125683717273,0.14282469082088267,52.864225128850144,1514,1011.3850260218373,9,10
Finger Millet,Pearl Millet,Finger Millet,0.07202199852680514,0.17463604906629254,0.3960801431715959,0.3572618092353065,0.012389653928226552,0.028828105132285144,0.7794922327864757,0.17929000815301244,32.385672695349356,2870,4996.742473615275,3,8
Finger Millet,Finger Millet,Amaranth,0.5169124462935097,0.10250499628541525,0.1348668168048626,0.24571574061621249,0.03250662147451385,0.5679826054335682,0.22969234469861496,0.1698184283933032,31.722520493119273,1599,4283.219274343888,2,6
Pearl Millet,Pearl Millet,Fonio,0.05306122699914325,0.6091236439409549,0.1820445648011445,0.15577056425875735,0.33353381982367847,0.3111370209731989,0.11244325245068126,0.24288590675244137,50.302864214488565,1956,3649.6735105855455,6,1
Finger Millet,Finger Millet,Teff,0.030843051455372795,0.2125270967792152,0.2094004201370672,0.5472294316283448,0.3088047100312089,0.25653985400243673,0.1517857352782142,0.2828697006881401,52.318463847627164,4934,2631.0005818780282,3,10
Pearl Millet,Teff,Quinoa,0.06100149987826678,0.33503358169762704,0.3709464228695028,0.23301849555460327,0.09749833073154686,0.0742388190210665,0.7347289956692193,0.09353385457816743,38.32037463354135,828,1122.7263160513994,1,2
Pearl Millet,Teff,Sorghum,0.535095437301843,0.4217732789102227,0.02649732635385473,0.016633957434079576,0.4521874370214037,0.36847744097665647,0.1572194842229168,0.022115637779023232,34.05140532572634,2667,4592.497786155825,4,4
Teff,Finger Millet,Quinoa,0.09198767765978776,0.4222221928585313,0.01377633635732199,0.47201379312435904,0.005662690893815395,0.4991693161841416,0.38506250746452775,0.1101054854575152,67.66186976977497,3373,3817.728001249489,10,10
Teff,Teff,Fonio,0.10498963980350587,0.1786063532870765,0.40603503162658955,0.310368975282828,0.1691922585841406,0.4370428474806195,0.29015085853728634,0.10361403539795361,36.02145731652493,3143,1640.8422200535083,10,6
Pearl Millet,Teff,Amaranth,0.524592157890048,0.29822474804020177,0.16465220737164743,0.01253088669810266,0.01562424645016316,0.6875111108676298,0.05639753840040289,0.24046710428180415,32.377020723091306,2031,4354.3094318386065,3,8
Pearl Millet,Pearl Millet,Buckwheat,0.1361331025627953,0.5208867115184885,0.08570710500823948,0.25727308091047685,0.2647533683312495,0.30545601386342885,0.3033359606849645,0.12645465712035708,51.67704672511673,4420,2954.6789677333218,3,3
Finger Millet,Pearl Millet,Pearl Millet,0.025007265014293494,0.10321199778256895,0.22258116727551813,0.6491995699276196,0.14393206266970174,0.1870624973090209,0.3838283799851461,0.2851770600361314,50.54826549301332,2630,2967.113751735036,7,6
Finger Millet,Pearl Millet,Sorghum,0.35917838034946825,0.17083643013376487,0.06644844941078337,0.40353674010598345,0.33403444079552325,0.20940097320715262,0.05804238787050153,0.39852219812682255,51.26821455422646,1653,1648.7906612516495,4,5
Pearl Millet,Teff,Pearl Millet,0.5819130787202587,0.279040024421413,0.08802345373471719,0.0510234431236113,0.58282666613159,0.053182486310437,0.01216386177601873,0.3518269857819542,31.489451227972012,2050,3432.491343925544,7,5
Finger Millet,Teff,Finger Millet,0.06040965474728832,0.724949391975405,0.13009436639716979,0.08454658688013698,0.4200201270460915,0.3284036502912224,0.08768172985445127,0.1638944928082349,48.913886057358624,2396,4848.341341215104,9,3
Teff,Finger Millet,Sorghum,0.4627477288973394,0.2505345601777406,0.2839934712390814,0.0027242396858385264,0.2749490108823773,0.5888362436786695,0.035627972834272215,0.10058677260468081,59.88564954377544,1677,2922.5831778881925,4,4
Pearl Millet,Pearl Millet,Fonio,0.11478133319245402,0.11110908219432294,0.7434316256197057,0.030677958993517444,0.33985418774519605,0.2056773468047233,0.3371729198429204,0.1172955456071602,32.9051997753946,2371,4407.246788972402,4,10
Finger Millet,Teff,Sorghum,0.7288477446727124,0.2676502429854744,0.00246650473538193,0.0010355076064314148,0.13207377614589053,0.1512907456669306,0.6439290148559776,0.07270646333120119,46.493350404017825,2188,2449.595423953134,1,5
Finger Millet,Teff,Amaranth,0.01377832927880365,0.215665527427135,0.24895341558703304,0.5216027277070284,0.36713630463997177,0.2191600431137621,0.36398237585082766,0.04972127639543851,39.60883839011754,2053,1183.2083190668618,3,2
Pearl Millet,Pearl Millet,Quinoa,0.41441152134357534,0.4356998831551514,0.12046393324232085,0.029424662258952426,0.28917895615481065,0.3511931772609819,0.003223561136951452,0.356404305447256,35.10123449844448,1898,2146.460887080093,1,8
Teff,Teff,Buckwheat,0.07624240060130867,0.0650944035708771,0.14654823377947815,0.712114962048336,0.24103443705410216,0.1517096597444767,0.3840233581899713,0.22323254501145007,45.20681629112872,726,4241.989162222191,6,5
Finger Millet,Pearl Millet,Teff,0.14826038993949053,0.042833941650212086,0.682874812485952,0.1260308559243452,0.02362606213817962,0.38367478090783746,0.21972975449896479,0.37296940245501814,55.6633156196649,914,2984.9927719586076,5,6
Pearl Millet,Teff,Finger Millet,0.04607432546997919,0.34791970927971677,0.3803809449267737,0.22562502032353038,0.01978388198954498,0.6682198129709807,0.18698008340232591,0.12501622163714854,34.33143491771127,1875,1026.670899575754,3,8
